BlastID	VF_ID	VF_code	VFC_code	VF_category	Species
>VFG001896(gb|YP_002343653)	fliI	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001897(gb|YP_002343756)	fliF	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001898(gb|YP_002343757)	fliG	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001899(gb|YP_002343758)	fliH	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001900(gb|YP_002343773)	flhB	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001901(gb|YP_002343774)	motB	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001902(gb|YP_002343775)	motA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001903(gb|YP_002343789)	fliN	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001904(gb|YP_002343808)	Cj0371	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001905(gb|YP_002343957)	fliE	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001906(gb|YP_002343958)	flgC	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001907(gb|YP_002343959)	flgB	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001908(gb|YP_002343978)	flaG	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001909(gb|YP_002343979)	fliD	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001910(gb|YP_002343980)	fliS	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001911(gb|YP_002344105)	flgH	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001912(gb|YP_002344115)	flgG2	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001913(gb|YP_002344116)	flgG	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001914(gb|YP_002344138)	flaC	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001915(gb|YP_002344227)	fliP	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001916(gb|YP_002344282)	flhA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001917(gb|YP_002344286)	flgL	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001918(gb|YP_002344570)	fliR	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001919(gb|YP_002344702)	pseG	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001920(gb|YP_002344703)	pseH	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001921(gb|YP_002344720)	ptmB	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001922(gb|YP_002344721)	ptmA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001923(gb|YP_002344726)	flaB	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001924(gb|YP_002344727)	flaA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001925(gb|YP_002344791)	fliL	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001926(gb|YP_002344844)	flgI	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001927(gb|YP_002344848)	flgK	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001928(gb|YP_002344934)	pflA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001929(gb|YP_002345043)	fliQ	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001930(gb|YP_002345095)	flgE2	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001931(gb|YP_002344858)	cadF	VF0322	VFC0001	Adherence	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001932(gb|YP_002343539)	cdtC	VF0115	VFC0235	Exotoxin	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001933(gb|YP_002343540)	cdtB	VF0115	VFC0235	Exotoxin	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001934(gb|YP_002343541)	cdtA	VF0115	VFC0235	Exotoxin	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001935(gb|YP_002344312)	ciaB	VF0324	VFC0083	Invasion	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001936(gb|YP_002344528)	Cj1135	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001937(gb|YP_002344529)	Cj1136	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001938(gb|YP_002344530)	Cj1137c	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001939(gb|YP_002344531)	Cj1138	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001940(gb|YP_002344532)	wlaN	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001941(gb|YP_002344533)	cstIII	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001942(gb|YP_002344534)	neuB1	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001943(gb|YP_002344535)	neuC1	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001944(gb|YP_002344536)	neuA1	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001945(gb|YP_002344537)	Cj1145c	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001947(gb|YP_002344538)	waaV	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001948(gb|YP_002344539)	waaF	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001949(gb|YP_002344804)	Cj1421c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001950(gb|YP_002344805)	Cj1422c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001951(gb|YP_002344806)	hddC	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001952(gb|YP_002344807)	gmhA2	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001953(gb|YP_002344808)	hddA	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001954(gb|YP_002344809)	Cj1426c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001955(gb|YP_002344810)	Cj1427c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001956(gb|YP_002344811)	fcl	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001957(gb|YP_002344812)	Cj1429c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001958(gb|YP_002344813)	rfbC	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001959(gb|YP_002344814)	hddC	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001960(gb|YP_002344815)	Cj1432c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001961(gb|YP_002344816)	Cj1433c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001962(gb|YP_002344817)	Cj1434c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001963(gb|YP_002344818)	Cj1435c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001964(gb|YP_002344819)	Cj1436c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001965(gb|YP_002344820)	Cj1437c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001966(gb|YP_002344821)	Cj1438c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001967(gb|YP_002344822)	glf	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001968(gb|YP_002344823)	Cj1440c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001969(gb|YP_002344824)	kfiD	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001970(gb|YP_002344825)	Cj1442c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001971(gb|YP_002344826)	kpsF	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001972(gb|YP_002344827)	kpsD	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001973(gb|YP_002344828)	kpsE	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001974(gb|YP_002344829)	kpsT	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001975(gb|YP_002344830)	kpsM	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001976(gb|WP_011117548)	virB8	VF0325	VFC0086	Effector delivery system	Campylobacter jejuni subsp. jejuni 81-176
>VFG001977(gb|WP_011117549)	virB9	VF0325	VFC0086	Effector delivery system	Campylobacter jejuni subsp. jejuni 81-176
>VFG001978(gb|WP_011117550)	virB10	VF0325	VFC0086	Effector delivery system	Campylobacter jejuni subsp. jejuni 81-176
>VFG001980(gb|WP_011117553)	virD4	VF0325	VFC0086	Effector delivery system	Campylobacter jejuni subsp. jejuni 81-176
>VFG001983(gb|YP_002344319)	pebA	VF0327	VFC0001	Adherence	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001984(gb|YP_002344378)	jlpA	VF0329	VFC0001	Adherence	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001985(gb|YP_002344650)	porA	VF0328	VFC0001	Adherence	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001986(gb|YP_002344796)	kpsS	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001987(gb|YP_002344797)	kpsC	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001988(gb|YP_002344798)	cysC	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG001989(gb|YP_002344799)	Cj1416c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG002024(gb|YP_002344526)	waaC	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG002025(gb|YP_002344527)	htrB	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG002026(gb|YP_002344540)	gmhA	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG002027(gb|YP_002344541)	hldE	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG002028(gb|YP_002344542)	hldD	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011668(gb|YP_002344800)	Cj1417c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011671(gb|YP_002344801)	Cj1418c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011674(gb|YP_002344802)	Cj1419c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011677(gb|YP_002344803)	Cj1420c	VF0323	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011757(gb|WP_011117594)	virB4	VF0325	VFC0086	Effector delivery system	Campylobacter jejuni subsp. jejuni 81-176
>VFG011823(gb|YP_002344543)	gmhB	VF0326	VFC0258	Immune modulation	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011826(gb|YP_002343512)	fliK	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011850(gb|YP_002343527)	flhG	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011938(gb|YP_002344283)	Cj0883c	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG011946(gb|YP_002344419)	flgR	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG012002(gb|YP_002344683)	pseB	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG012006(gb|YP_002344684)	pseC	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG012009(gb|YP_002344701)	pseF	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG012019(gb|YP_002344706)	pseA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG012022(gb|YP_002344707)	pseI	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG012033(gb|YP_002344722)	pseD/maf2	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG012036(gb|YP_002344725)	pseE/maf5	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043392(gb|YP_002343698)	eptC	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043393(gb|YP_002343724)	cheW	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043394(gb|YP_002343725)	cheA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043395(gb|YP_002343726)	cheV	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043396(gb|YP_002344093)	rpoN	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043397(gb|YP_002344176)	flgA	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043398(gb|YP_002344200)	flgS	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043399(gb|YP_002344420)	flgQ	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043400(gb|YP_002344421)	flgP	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043401(gb|YP_002344468)	fliW	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043402(gb|YP_002344511)	cheY	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043403(gb|YP_002344724)	maf4	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043404(gb|YP_002344845)	flgJ	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043405(gb|YP_002344846)	flgM	VF0114	VFC0204	Motility	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG043472(gb|YP_002344670)	Cj1279c	VF0637	VFC0001	Adherence	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG045341(gb|YP_002344633)	ciaC	VF0415	VFC0083	Invasion	Campylobacter jejuni subsp. jejuni NCTC 11168
>VFG002124(gb|NP_219591)	scc1	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002125(gb|NP_219592)	copN	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002126(gb|NP_219593)	cdsV	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002127(gb|NP_219594)	cdsU	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002128(gb|NP_220074)	cdsJ	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002129(gb|NP_220075)	CT_560	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002130(gb|NP_220076)	cdsL	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002131(gb|NP_220077)	cdsR	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002132(gb|NP_220078)	cdsS	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002133(gb|NP_220079)	cdsT	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002134(gb|NP_220091)	scc2	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002135(gb|NP_220092)	CT_577	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002136(gb|NP_220093)	copB	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002137(gb|NP_220094)	copD	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002138(gb|NP_220182)	scc4	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002139(gb|NP_220183)	cdsD	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002140(gb|NP_220184)	cdsE	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002141(gb|NP_220185)	cdsF	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002142(gb|NP_220186)	cdsG	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002143(gb|NP_220187)	CT_668	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002144(gb|NP_220188)	cdsN	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002145(gb|NP_220189)	cdsO	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002146(gb|NP_220190)	cdsP	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002147(gb|NP_220191)	cdsQ	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002148(gb|NP_220192)	pkn5	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002149(gb|NP_220193)	cdsC	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002150(gb|NP_220382)	copD2	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002151(gb|NP_220383)	copB2	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002152(gb|NP_220384)	scc3	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002153(gb|NP_220385)	CT_863	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG002154(gb|NP_219969)	tarp	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG016998(gb|NP_220368)	CT_847	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG017038(gb|NP_219622)	incA	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG017049(gb|NP_219737)	incB	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG017059(gb|NP_219738)	incC	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042183(gb|NP_220333)	inaC	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042184(gb|NP_220238)	filF	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042185(gb|NP_220236)	filI	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042186(gb|NP_220237)	CT_718	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042187(gb|NP_220213)	tmeA	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042196(gb|NP_220127)	cadD	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042197(gb|NP_220138)	CT_621	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042200(gb|NP_219734)	cpoS	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042201(gb|NP_219619)	incE	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042202(gb|NP_219563)	flhA	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG042203(gb|NP_219564)	CT_061	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG043572(gb|NP_219955)	omcB	VF1347	VFC0001	Adherence	Chlamydia trachomatis D/UW-3/CX
>VFG043574(gb|NP_220200)	ompA	VF1349	VFC0001	Adherence	Chlamydia trachomatis D/UW-3/CX
>VFG044455(gb|NP_219546)	slc1	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG044456(gb|NP_219765)	mcsc	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG044457(gb|NP_219779)	CT274	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG044458(gb|NP_220099)	CT_584	VF0344	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG044459(gb|NP_220139)	CT_622	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049554(gb|NP_219908)	cdsZ	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049610(gb|NP_219618)	incD	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049619(gb|NP_219621)	incG	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049624(gb|NP_219733)	CT_228	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049637(gb|NP_220372)	CT_850	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049649(gb|NP_220256)	NUE	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049661(gb|NP_219502)	tepP	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049666(gb|NP_219585)	CT_082	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG049684(gb|NP_220380)	CT_858	VF0580	VFC0251	Exoenzyme	Chlamydia trachomatis D/UW-3/CX
>VFG050220(gb|NP_219507)	incV	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG050221(gb|NP_219508)	CT_006	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG050222(gb|NP_219545)	glgX	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG050223(gb|NP_219556)	CT_053	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
>VFG050224(gb|NP_219586)	CT_083	VF0711	VFC0086	Effector delivery system	Chlamydia trachomatis D/UW-3/CX
